userId,movieId,rating,timestamp
5,114060,4,1440026942
5,114180,1.5,1440026960
5,114662,2.5,1440026948
5,115170,3.5,1440026956
5,115210,4,1440026935
5,115617,3,1440026915
5,115713,4.5,1440026922
5,116797,4,1440026912
5,119141,2.5,1440026985
5,119145,3.5,1440026931
5,119155,3,1440026984
5,120466,0.5,1440026966
5,122882,4.5,1440026918
5,129354,1.5,1440026963
5,133419,3.5,1440026970
6,277,4,1275904962
6,318,5,1275905438
6,333,4.5,1275904946
6,435,1,1275904893
6,520,3.5,1275904903
6,671,3,1275905035
6,1242,4.5,1275904935
6,1367,3.5,1275905386
6,1722,4,1275904926
6,2137,3.5,1275905078
6,2490,4,1275904991
6,2572,3,1275905373
6,2699,2,1275904888
6,3082,4,1275904986
6,3157,2.5,1275905114
6,3363,4.5,1275905017
6,3671,5,1275904957
6,3827,4,1275905099
7,50,4,1451817827
7,260,4,1451817834
7,318,3.5,1451817825
7,527,4,1451817884
7,858,3.5,1451817833
7,1196,4,1451817837
7,1198,4,1451817835
7,1917,4,1451817857
7,2706,1.5,1451817853
7,2959,4,1451817828
7,3147,4.5,1451817855
7,4226,5,1451817880
7,5618,5,1451817882
7,58559,5,1451817836
7,79132,5,1451817881
7,109487,5,1451817912
7,115713,4,1451817866
7,122886,5,1451817862
7,134130,5,1451817860
7,134853,5,1451817861
8,158,3,1262034766
8,163,3.5,1262034749
8,172,3,1262034781
8,435,1,1262034755
8,802,3.5,1262034774
8,849,3,1262034857
8,1282,0.5,1262034794
8,1479,3.5,1262034861
8,1639,3.5,1262034744
8,1729,5,1262034812
8,2058,3,1262034844
8,2161,2,1262034826
8,2288,3.5,1262034881
8,3082,3,1262034866
8,3174,1,1262034872
9,207,4,1316736942
9,374,2.5,1316736979
9,524,4.5,1316736879
9,531,2.5,1316736891
9,1049,4,1316736959
9,1619,4,1316736997
9,1620,4,1316737001
9,1894,2.5,1316736966
9,1965,3.5,1316736931
9,2094,3.5,1316736912
9,2541,5,1316736863
9,3178,2,1316737019
9,4023,3.5,1316737009
9,5945,1,1316736986
9,68157,5,1316736969
9,69757,3.5,1316737151
10,58,3.5,1104952559
10,163,3.5,1104952615
10,172,2.5,1104952619
10,186,2,1104952624
10,236,3,1104952550
10,315,3,1104952596
10,466,2,1104952585
10,832,3,1104952564
10,904,4,1104952590
10,1090,4,1104952626
10,1288,4,1104952602
10,1358,4,1104952592
10,1653,4,1104952579
10,2406,2.5,1104952628
10,2640,3.5,1104952600
10,2761,4,1104953911
10,2791,3.5,1104952542
10,3793,4,1104952571
10,3897,3.5,1104952610
10,4306,4,1104952568
10,4993,4,1104952553
10,5060,2,1104952622
10,6539,4,1104953849
10,7090,4,1104953858
10,7153,4,1104952725
10,8368,4,1104953841
10,8636,3,1104952731
10,8665,3.5,1104953862
10,8784,4,1104952728
10,8874,4,1104953852
11,3,1.5,1102084805
11,21,4.5,1102085321
11,48,3,1102085272
11,58,4.5,1102084911
11,110,4.5,1102085156
11,151,4,1102084867
11,186,3.5,1102085262
11,225,3,1102085293
11,434,3.5,1102085282
11,494,1.5,1102084801
11,497,3,1102084826
11,509,3.5,1102085276
11,553,3.5,1102084830
11,586,3,1102085287
11,592,4,1102085114
11,653,3.5,1102084791
11,802,4,1102085223
11,832,3.5,1102084914
11,908,3.5,1102084904
11,1127,3.5,1102085230
11,1200,3,1102085238
11,1208,2.5,1102084783
11,1213,3.5,1102085206
11,1220,2.5,1102084786
11,1225,2,1102084777
11,1230,1,1102084842
11,1259,3.5,1102085219
11,1266,3.5,1102085214
11,1275,3.5,1102085234
11,1370,3,1102085154
11,1374,3.5,1102084878
11,1407,3,1102085150
11,1517,4,1102084848
11,1917,4.5,1102085117
11,2100,2,1102085147
11,2174,4,1102084851
11,2334,2.5,1102085603
11,2431,2.5,1102085605
11,2571,4.5,1102085159
11,2599,3.5,1102084892
11,2605,3.5,1102085614
11,2616,3,1102085634
11,2617,2,1102085144
11,2641,3,1102085548
11,2687,3,1102085526
11,2797,3,1102084854
11,2890,3,1102085545
11,2942,2.5,1102085533
11,2947,3,1102085553
11,2949,3,1102085530
11,2993,3,1102085520
11,3033,3,1102085543
11,3072,3,1102085471
11,3113,3,1102085452
11,3247,2.5,1102085458
11,3285,3,1102085477
11,3524,4,1102085467
11,3526,3.5,1102085450
11,3686,3.5,1102085388
11,3745,4,1102085406
11,3793,3.5,1102084924
11,3826,3,1102085402
11,3893,3.5,1102085384
11,3981,3.5,1102085382
11,4007,3,1102085361
11,4011,4,1102085395
11,4121,3.5,1102085370
11,4306,4,1102084921
11,4351,3.5,1102085376
11,4963,4,1102085326
11,4973,4.5,1102085328
11,6539,4,1102085319
12,34,5,953776646
12,39,4,953776947
12,150,5,953774973
12,223,4,953775394
12,232,4,953776674
12,235,3,953776764
12,327,4,953777545
12,345,4,953777107
12,380,3,953776947
12,541,4,953776491
12,552,1,953777879
12,562,5,953776793
12,728,4,953777052
12,745,5,953776620
12,801,4,953777395
12,1079,4,953778453
12,1093,4,953775428
12,1097,5,953775036
12,1132,5,953778400
12,1148,5,953776620
12,1179,5,953776511
12,1184,4,953777743
12,1188,4,953776732
12,1196,4,953778334
12,1197,5,953778372
12,1198,5,953778334
12,1199,5,953778372
12,1200,4,953778453
12,1210,5,953774973
12,1211,4,953778532
12,1223,5,953776620
12,1258,4,953778423
12,1259,5,953778453
12,1289,5,953778372
12,1295,4,953778400
12,1300,5,953778400
12,1344,4,953776537
12,1394,5,953775036
12,1500,4,953776712
12,1513,3,953775798
12,1537,4,953776646
12,1585,5,953777338
12,1707,1,953778118
12,1734,5,953776712
12,1747,3,953776842
12,1777,5,953777052
12,1784,4,953776812
12,1911,4,953775428
12,1916,5,953777135
12,1959,3,953775643
12,1965,5,953778911
12,1968,3,953778911
12,2020,4,953778372
12,2077,4,953778481
12,2124,4,953777193
12,2155,5,953776764
12,2174,4,953778481
12,2248,3,953778400
12,2282,5,953776674
12,2318,5,953775484
12,2331,3,953777193
12,2333,4,953775484
12,2336,4,953775456
12,2361,4,953775931
12,2390,5,953775523
12,2395,5,953775798
12,2683,4,953777448
12,2686,4,953775734
12,2692,4,953775798
12,2693,4,953775866
12,2700,3,953775831
12,2709,4,953775567
12,2710,5,953775363
12,2762,5,953775798
12,2859,5,953778372
12,2918,5,953778423
12,2953,1,953778265
12,3176,1,953775831
12,3203,5,953775428
12,3253,4,953776793
12,3267,4,953775036
12,3347,4,953778423
12,3430,2,953776197
12,3432,2,953776197
12,3448,3,953776275
12,3471,4,953776197
12,3476,4,953776326
12,3499,5,953776348
12,3504,4,953776367
13,2,2,974867742
13,10,2,974868113
13,29,4,974868024
13,44,2,974868256
13,60,1,974868256
13,110,5,974873232
13,111,5,974868687
13,112,2,974868073
13,126,2,974867812
13,153,3,974868302
13,158,2,974868167
13,160,1,974868448
13,169,1,974868393
13,208,2,974868302
13,260,3,974868687
13,303,2,974868167
13,316,3,974868073
13,367,3,974867681
13,455,1,974868345
13,464,3,974868302
13,480,4,974868024
13,546,2,974868448
13,589,5,974873278
13,590,2,974868024
13,597,1,974872821
13,653,3,974867681
13,673,2,974867812
13,688,2,974868448
13,704,2,974868481
13,711,1,974868345
13,733,2,974868024
13,736,2,974868214
13,741,5,974872673
13,761,1,974868393
13,788,3,974867681
13,798,2,974868214
13,809,1,974868448
13,810,1,974867846
13,849,2,974868256
13,858,4,974868656
13,986,2,974868167
13,1049,4,974868214
13,1183,2,974870585
13,1199,5,974870747
13,1206,5,974868775
13,1208,3,974868709
13,1214,4,974868709
13,1215,3,974868024
13,1221,4,974868656
13,1228,5,974870723
13,1258,5,974871034
13,1263,5,974868687
13,1274,5,974870639
13,1345,4,974868863
13,1350,4,974868894
13,1359,3,974868448
13,1377,3,974868214
13,1380,4,974869296
13,1387,3,974868734
13,1419,5,974869125
13,1495,1,974868531
13,1499,2,974868448
13,1525,3,974867812
13,1544,4,974868302
13,1551,1,974868113
13,1552,2,974868167
13,1562,1,974868448
13,1566,1,974868073
13,1573,4,974871002
13,1580,1,974868073
13,1591,2,974868393
13,1595,1,974868481
13,1605,2,974868302
13,1623,1,974872491
13,1651,2,974867412
13,1676,3,974868073
13,1681,1,974868531
13,1702,1,974867742
13,1744,1,974868481
13,1748,5,974872920
13,1779,2,974868345
13,1826,1,974868531
13,1848,2,974867742
13,1867,1,974868531
13,1882,1,974870955
13,1917,1,974868214
13,1954,4,974868863
13,1982,2,974868801
13,1997,4,974868821
13,2006,1,974868024
13,2023,3,974867412
13,2109,1,974868863
13,2153,1,974868481
13,2162,3,974867742
13,2167,3,974868024
13,2253,1,974867742
13,2322,2,974868481
13,2383,2,974867412
13,2394,3,974871773
13,2409,3,974869296
13,2429,2,974868167
13,2443,3,974867412
13,2530,3,974869501
13,2533,3,974869296
13,2600,1,974872491
13,2617,2,974868113
13,2628,3,974867681
13,2635,1,974867412
13,2640,3,974869081
13,2657,2,974869170
13,2672,3,974871921
13,2688,1,974871498
13,2712,5,974870775
13,2720,1,974868531
13,2722,2,974871311
13,2724,1,974870694
13,2729,5,974872948
13,2730,4,974869125
13,2858,4,974871164
13,2879,3,974868024
13,2880,4,974868214
13,2916,3,974868024
13,2924,4,974868894
13,2959,4,974871459
13,2997,3,974871208
13,3000,5,974868024
13,3034,3,974869170
13,3081,3,974871843
13,3159,4,974871459
13,3175,1,974868073
13,3265,5,974870983
13,3300,1,974867587
13,3326,1,974867587
13,3354,1,974867587
13,3439,1,974867812
13,3456,5,974872638
13,3466,2,974867681
13,3471,3,974868775
13,3489,1,974867812
13,3578,4,974873115
13,3702,3,974868894
13,3745,3,974867911
13,3751,2,974867912
13,3752,2,974871635
13,3754,2,974867912
13,3799,1,974867912
13,3826,2,974867587
13,3827,1,974867587
13,3863,3,974867587
13,3972,3,974873379
13,3977,1,974870815
13,3981,1,974870616
14,5,3,845470124
14,6,3,845469804
14,7,3,845470611
14,10,2,845469438
14,11,5,845469653
14,16,3,845469893
14,21,2,845469555
14,22,3,845469972
14,24,3,845470571
14,25,1,845469842
14,31,3,845469893
14,34,5,845469500
14,39,3,845469625
14,45,3,845470124
14,47,3,845469500
14,61,4,845472115
14,62,4,845469756
14,79,4,845470717
14,86,4,845472271
14,100,3,845470909
14,110,3,845469438
14,122,3,845470529
14,132,3,845470661
14,135,3,845471085
14,141,3,845469724
14,145,2,845470104
14,151,3,845469756
14,157,2,845470963
14,161,4,845469438
14,163,2,845470046
14,165,3,845469325
14,168,3,845469842
14,169,3,845470321
14,170,3,845470611
14,172,1,845469842
14,185,4,845469472
14,186,3,845469756
14,191,1,845470737
14,196,2,845469702
14,217,2,845471067
14,218,3,845470481
14,225,4,845469583
14,230,3,845470070
14,236,4,845469678
14,248,2,845470611
14,257,4,845470321
14,274,3,845470848
14,277,4,845469893
14,281,3,845470644
14,293,3,845469756
14,296,2,845469280
14,303,1,845470148
14,316,3,845469403
14,317,3,845469583
14,338,2,845470348
14,339,4,845469472
14,344,3,845469325
14,349,4,845469325
14,350,4,845469625
14,353,2,845469779
14,355,2,845469860
14,356,5,845469403
14,357,1,845469583
14,360,3,845471202
14,367,3,845469528
14,368,3,845469778
14,370,3,845469972
14,371,4,845470176
14,377,3,845469500
14,378,3,845471102
14,380,2,845469280
14,382,3,845470588
14,383,1,845470644
14,415,3,845470588
14,416,1,845470762
14,420,3,845469625
14,432,3,845469653
14,435,2,845469625
14,437,2,845470813
14,445,3,845471268
14,453,3,845472202
14,454,5,845469472
14,455,3,845470499
14,457,4,845469365
14,464,3,845470717
14,466,2,845470070
14,474,4,845469678
14,477,3,845470321
14,480,5,845469403
14,485,3,845469928
14,489,3,845470797
14,490,4,845470680
14,494,3,845470321
14,500,3,845469528
14,502,2,845470780
14,516,2,845470717
14,519,2,845470571
14,520,1,845470070
14,533,2,845470762
14,539,4,845469555
14,540,3,845470148
14,542,2,845470848
14,553,2,845469702
14,587,5,845469528
14,588,4,845469325
14,590,3,845469280
14,592,2,845469279
14,593,3,845469365
14,595,4,845469365
14,596,3,845470175
14,597,4,845469555
14,631,3,845470945
14,640,2,845471038
14,707,3,845471009
14,981,3,845471793
14,1073,3,845472188
14,1082,3,845471420
14,1084,3,845472128
15,1,4,1137894004
15,7,3,1153012997
15,17,3.5,1293228198
15,24,4,1153013415
15,32,4.5,1137893119
15,34,4,1153012680
15,36,4,1385487390
15,39,5,1137892493
15,47,4.5,1137893165
15,110,3,1151809863
15,111,2.5,1153012855
15,141,3.5,1151809856
15,150,4,1137893937
15,153,2,1137894222
15,215,2.5,1176333869
15,223,3,1345383523
15,224,3,1153013310
15,231,2,1153012712
15,235,2,1137947397
15,237,2.5,1153013472
15,253,3,1137893537
15,260,3.5,1137892216
15,265,3.5,1153013079
15,266,3,1151809977
15,280,3,1143859815
15,282,4,1137892029
15,293,4,1138128694
15,296,3,1153012598
15,307,2,1345383700
15,318,5,1137894287
15,327,2.5,1153013598
15,329,3,1293228446
15,337,4.5,1137893040
15,339,3.5,1345383484
15,342,2,1153013103
15,344,2,1153012662
15,345,3.5,1153013227
15,356,4.5,1137893856
15,357,4.5,1153012725
15,367,2,1137894176
15,377,3,1153012641
15,440,3.5,1293228377
15,454,4.5,1137893567
15,468,3.5,1153013404
15,471,4,1153013180
15,475,4,1385487370
15,480,3,1153012608
15,491,4,1137894896
15,500,3,1153012708
15,508,4,1137893814
15,509,5,1153012912
15,515,3.5,1137947822
15,527,4,1137894602
15,529,4,1153013197
15,539,4.5,1137893682
15,551,3,1293228352
15,585,3.5,1153013293
15,587,3.5,1153012722
15,588,2.5,1153012638
15,589,4,1137894985
15,590,4,1138411580
15,592,2.5,1153012587
15,593,5,1137947752
15,597,5,1388425048
15,608,4.5,1137894445
15,678,4,1345383418
15,720,4,1137892871
15,733,1.5,1137893412
15,745,4,1137892863
15,778,3.5,1293228332
15,784,1.5,1293228558
15,830,2,1153013580
15,832,2,1137894887
15,838,3.5,1345383260
15,898,3,1151810029
15,904,3,1165607201
15,912,3,1137893394
15,916,3,1345383747
15,919,3.5,1137893324
15,920,4.5,1137893336
15,969,3.5,1180232840
15,1028,3.5,1153013125
15,1036,4,1345383447
15,1042,2,1137894020
15,1044,4,1137947866
15,1059,3,1153013339
15,1079,4,1153012919
15,1080,4.5,1153012952
15,1088,4,1137891996
15,1090,3.5,1293228366
15,1094,3,1137893644
15,1097,4,1153012718
15,1101,3.5,1137893556
15,1136,4,1137892941
15,1148,4,1137892880
15,1172,4,1153013400
15,1183,2.5,1137947269
15,1185,4.5,1345383058
15,1188,3.5,1385487327
15,1193,3.5,1293227988
15,1196,4.5,1137892212
15,1197,5,1133147744
15,1198,4.5,1138128606
15,1203,4,1138129127
15,1204,4,1153013168
15,1206,0.5,1137948013
15,1210,4,1133147828
15,1214,4,1293228118
15,1223,4,1137892867
15,1225,4,1138129171
15,1231,3.5,1345383640
15,1233,3.5,1177692533
15,1235,1.5,1133147391
15,1240,3,1137894982
15,1246,3.5,1137947670
15,1250,3.5,1153013164
15,1259,3.5,1148136883
15,1265,3.5,1153012820
15,1270,3.5,1153012675
15,1271,5,1137894314
15,1278,2,1153013041
15,1285,3.5,1153013277
15,1290,5,1137892458
15,1291,3.5,1138128636
15,1296,5,1133147889
15,1302,4,1153013205
15,1307,4,1137893740
15,1333,4,1153013318
15,1345,4.5,1137894334
15,1350,3.5,1385487342
15,1358,4,1153013054
15,1367,3,1180361741
15,1371,3.5,1153013325
15,1372,3,1153013216
15,1374,4.5,1137892190
15,1375,3.5,1153013249
15,1376,4,1153013134
15,1377,5,1133147657
15,1380,4,1153013021
15,1393,1.5,1137893513
15,1408,5,1133147180
15,1441,4,1137947412
15,1485,1,1137894164
15,1527,3,1293228300
15,1562,0.5,1137894257
15,1569,3,1345383507
15,1610,3.5,1345383306
15,1614,5,1133147543
15,1617,3,1293228222
15,1639,4,1153013058
15,1641,4,1153013007
15,1674,4,1293228633
15,1678,4,1137891880
15,1680,3,1205098575
15,1682,4.5,1137894123
15,1704,4.5,1137947578
15,1721,2.5,1293228087
15,1777,2.5,1153013158
15,1784,3.5,1293227911
15,1923,4,1153012874
15,1961,4,1137893478
15,1962,4,1345382953
15,1968,3,1137891855
15,1994,4,1153013444
15,2000,4,1137894731
15,2001,3,1153013120
15,2011,3,1293228287
15,2012,1.5,1293228187
15,2020,5,1137892708
15,2028,4,1153012695
15,2071,4.5,1138129178
15,2081,3.5,1153013086
15,2100,4,1137894030
15,2108,4.5,1137893002
15,2115,2,1153012962
15,2124,4,1137891947
15,2144,4,1137891919
15,2145,3.5,1137892036
15,2150,4,1153013423
15,2174,3.5,1153012946
15,2248,3.5,1138129155
15,2268,4,1137893502
15,2291,4,1153013000
15,2324,2.5,1137947665
15,2336,4,1153013377
15,2355,3,1137892841
15,2375,2,1137894058
15,2396,4,1153012844
15,2406,2.5,1293228361
15,2424,3.5,1137893694
15,2455,3.5,1293228602
15,2467,3.5,1385487348
15,2502,4,1137947707
15,2541,2.5,1153013522
15,2542,3,1137892389
15,2571,2,1137892771
15,2628,2,1133147805
15,2671,3.5,1153013239
15,2683,2,1293228125
15,2692,4.5,1137947529
15,2699,3,1293228214
15,2706,1.5,1151870478
15,2712,1.5,1137893617
15,2716,4,1153012841
15,2762,5,1133149171
15,2788,4,1157902897
15,2797,4,1137893933
15,2802,2,1137894932
15,2804,3.5,1345383441
15,2858,3.5,1144543544
15,2908,2.5,1153013542
15,2916,3.5,1293228218
15,2918,3.5,1137947615
15,2959,4.5,1138128681
15,2987,3.5,1293228149
15,2997,3.5,1293228102
15,3072,4,1153013369
15,3101,3.5,1153013211
15,3105,4,1157902910
15,3114,3,1137894009
15,3147,5,1137893981
15,3174,3.5,1137894140
15,3181,2,1137947828
15,3252,3.5,1385487381
15,3253,2,1293228346
15,3255,3,1137893997
15,3258,1,1137892438
15,3260,2,1137892274
15,3281,3.5,1137892977
15,3418,3.5,1293228596
15,3429,3,1168791377
15,3448,4,1345383313
15,3451,3,1157902926
15,3471,3.5,1153013142
15,3481,4,1202861550
15,3489,3,1153013584
15,3551,2,1137947998
15,3552,3,1345383384
15,3556,4,1385487467
15,3578,4,1153012861
15,3702,2,1293228618
15,3703,4,1153013494
15,3723,3,1137894867
15,3744,3,1202861950
15,3751,3.5,1137894727
15,3755,3.5,1153013394
15,3799,1,1202861660
15,3897,3,1157902862
15,3911,3,1137891982
15,3948,2.5,1153013208
15,3967,3.5,1157902919
15,3988,3,1137894192
15,3994,3,1153013268
15,3996,3,1137892251
15,4011,1,1345384182
15,4014,3.5,1137892140
15,4018,3.5,1137894903
15,4022,4.5,1137893884
15,4027,4,1153013048
15,4069,2.5,1202861843
15,4085,3.5,1153013383
15,4148,2,1137947787
15,4226,3.5,1137947600
15,4246,4,1153013350
15,4306,3.5,1137947610
15,4308,3,1153013366
15,4447,3,1153013624
15,4465,4,1138129107
15,4534,2,1137893209
15,4535,4,1137893205
15,4718,1,1293228678
15,4867,2.5,1202861976
15,4886,3,1133184765
15,4896,3,1345383984
15,4963,3.5,1153013138
15,4973,4.5,1137947238
15,4975,1,1137893262
15,4993,4,1137947350
15,4995,4.5,1133185493
15,5171,2,1205098197
15,5299,4.5,1151810012
15,5349,3.5,1137892300
15,5377,4.5,1133185834
15,5378,2,1202861898
15,5445,3,1137892343
15,5446,4,1202861486
15,5464,4,1144543550
15,5502,2.5,1137894788
15,5617,4.5,1345383246
15,5618,3.5,1174762183
15,5620,2.5,1202861866
15,5669,3.5,1153013412
15,5679,4,1153013615
15,5685,3.5,1202861614
15,5782,4.5,1157902939
15,5791,4.5,1345383135
15,5813,0.5,1163269939
15,5943,2,1202861777
15,5944,3.5,1202861904
15,5952,4,1137947353
15,5955,3.5,1137893827
15,5989,4,1137891988
15,5991,2.5,1202861631
15,5992,4,1323971560
15,5995,4.5,1138129084
15,6218,3.5,1137892127
15,6300,2.5,1177692591
15,6350,3.5,1174762173
15,6365,0.5,1137892756
15,6370,3.5,1185313166
15,6377,3.5,1137947323
15,6502,3,1293228142
15,6535,1.5,1153013654
15,6537,2,1202861877
15,6539,3.5,1137947367
15,6565,3.5,1202861595
15,6711,3,1180361770
15,6773,4,1151357134
15,6807,2,1293228534
15,6867,5,1143859774
15,6870,4,1143859798
15,6874,3,1293228516
15,6881,3.5,1202861572
15,6942,4,1137892014
15,7090,4.5,1141596573
15,7147,3.5,1138129134
15,7151,4.5,1180361709
15,7153,4,1137947356
15,7158,3,1202861578
15,7162,3,1151809885
15,7299,4,1185313137
15,7347,2.5,1137947442
15,7361,4.5,1137894144
15,7438,3.5,1153013464
15,7619,3.5,1157902901
15,7817,1,1137893298
15,8167,1,1137893358
15,8360,4,1293227963
15,8361,3,1293228750
15,8464,5,1137892110
15,8529,3.5,1137893896
15,8644,3,1293228133
15,8665,2.5,1293228112
15,8666,1.5,1202861710
15,8783,4,1137894815
15,8784,3,1137892162
15,8865,2,1202861918
15,8915,3.5,1151809481
15,8916,3.5,1202861958
15,8919,4,1137892102
15,8950,3.5,1202861350
15,8961,4,1137892256
15,8966,3.5,1137894636
15,8970,3.5,1137892054
15,26662,3.5,1137894557
15,27706,1,1137894128
15,27721,4,1137947249
15,27876,2,1180232823
15,30793,3.5,1133147689
15,30825,2,1137892395
15,31433,2.5,1212454510
15,31658,3,1146278802
15,33162,3.5,1163269953
15,33493,3.5,1137892319
15,33660,4.5,1137893190
15,33794,3.5,1137894508
15,33836,1.5,1176333857
15,34072,4,1137893223
15,34528,3.5,1157902964
15,34530,1,1202861719
15,35836,4,1293228098
15,36517,3.5,1202861534
15,36527,3.5,1148136735
15,37741,4,1157902883
15,37855,3.5,1151809465
15,38038,3.5,1293228694
15,38886,1,1148136722
15,39183,4.5,1293228641
15,39231,3.5,1174761995
15,39292,4,1345383616
15,40278,3.5,1163904137
15,40583,2.5,1157903015
15,40815,4,1137894527
15,40819,4.5,1143859824
15,41573,2.5,1148218318
15,43333,4,1165607230
15,43936,2,1155417699
15,44004,1.5,1245449680
15,44022,1.5,1155417686
15,44191,2.5,1157902822
15,44709,3,1159032061
15,45028,1.5,1168791329
15,45431,3,1153012759
15,45501,2.5,1245449705
15,45517,2.5,1151809435
15,45722,3.5,1202861335
15,45950,3,1168791397
15,46530,3,1155417712
15,46578,3.5,1168791350
15,46965,2,1202861924
15,47099,4,1202861561
15,47629,4,1180232832
15,47810,1.5,1202861683
15,47978,3.5,1294606677
15,48394,3,1180232875
15,48774,3,1176333887
15,48780,4,1177692726
15,49272,3,1323971615
15,49274,2,1323971569
15,49666,5,1323971550
15,50872,3.5,1186450492
15,52973,2,1293228506
15,53894,4,1210205713
15,54001,3.5,1185313119
15,54272,3.5,1186450505
15,54286,2,1205098506
15,55052,3,1210205722
15,55094,5,1205098181
15,55442,3.5,1227450278
15,56171,2.5,1202861303
15,56174,3,1293228430
15,56333,4,1227450460
15,56367,4,1202861286
15,56941,1,1212454526
15,58154,2,1205098451
15,58559,2.5,1293228388
15,59315,2.5,1299438648
